TIC dtw Env USlope LSlope med mad os low row robAbbe rV reucliD reDSign rbLeon rbLeonsign per per_2 per_3 fm sm tm tail DeltaM eta slope slope_min r_value r_value_min class
306346425 5.232 0.001167431 0.0003479 -0.00081953 11.135 0.0106791051335749 -0.00140357799940131 -0.494148404030854 0.0690968267772031 0.0175292690521838 0.0485440502478366 0.0208749550386586 -0.0208132027162112 0.000680400926935221 -3.03469104387943e-05 1.598 1.474 1.748 0.615 0.391 0.053 0.04 0.043 0.02142 -0.00055 -0.00035 -0.35163 -0.22903 ME
319364644 11.906 -0.001058958 -0.001214312 -0.000155353 14.8233 0.0166436418292346 0.000197824476253064 -0.270055933430535 0.138240746363011 1.87886701046545 0.759749025728812 0.0263144611672702 0.0208861189489172 0.0134847607217683 -0.000105049770377619 11.813 7.393 4.421 0.028 0.02 0.015 0.1 0.068 1.71232 -0.00094 0.00029 -0.36443 0.15567 R
319366105 2.996 0.000590922 0.000664037 7.31e-05 13.4703 0.00514035105436688 0.0607584115623851 -0.145749923756553 0.0621722130786068 0.866704644841203 0.149710520568609 0.0210855920904868 -0.0208130324529927 0.00267467655399578 -9.95701601276267e-05 11.314 5.495 7.368 0.152 0.035 0.028 0.372 0.015 0.96438 0.00051 0.00126 0.68282 0.9216 NoC
319366244 4.131 -9.71e-05 -0.000162697 -6.56e-05 13.652 0.00595112142693887 -0.00818764231245891 -0.210818478796117 0.17040789275362 1.96884443025036 0.270882855385193 0.0215922406889202 -0.0208136034196202 0.00505676971374314 2.22235608884347e-05 23.951 1.598 0.649 0.023 0.015 0.01 0.023 NA 2.03027 0.00012 0.00079 0.12665 0.74268 R
323418753 8.101 0.001225195 0.001270694 4.55e-05 14.724 0.0211659468731632 -0.00507345847420525 -0.0662023809149111 0.112171592032233 0.773407755134051 0.582686210963213 0.0242340919051018 -0.02081729132136 0.0103571078013758 -0.000138723612051805 4.296 5.969 3.347 0.552 0.07 0.068 0.009 0.073 0.87845 0.00014 0.00042 0.04961 0.14935 PR
323419807 9.68 -0.000815856 -0.00063947 0.000176386 15.08 0.0146923109191606 -0.00694167373363257 -0.116533152214791 0.151792569594092 1.89618545421707 0.657568396835155 0.0250409176566257 8.22958006341939e-08 0.0119801964615736 0.000105104025227121 2.023 10.564 6.918 0.008 0.007 0.007 0.036 0.066 1.33348 -0.0018 -0.00041 -0.56808 -0.18326 R
323419895 8.362 0.000833849 0.00421132 0.003377471 14.4754 0.0305832428796359 0.0181596350836975 -0.0947623601002339 -0.121592767188989 0.193172432613731 0.397524047951225 0.0224559990421551 -0.0208163384864372 0.00725317338137366 0.000328937896508563 11.364 7.368 5.52 0.23 0.059 0.05 0.659 0.054 0.2608 0.00347 0.00285 0.92454 0.91894 T1
332856115 23.964 -0.019699849 -0.015621818 0.004078031 15.507 0.143910171102992 0.388693959337103 0.0170752232531508 -0.0368429310389236 0.0581914956768961 1.21162271046737 0.0332051979060964 0.0208152982438792 0.0200304489504886 0.000433637524076325 19.905 4.421 8.342 0.32 0.227 0.134 0.27 0.544 0.07971 0.00852 0.00945 0.3859 0.40024 D
332856445 6.562 0.00046258 -0.000640799 -0.001103379 14.161 0.0388887792456461 0.504552101626973 0.0385829620907894 0.0145759903141746 0.108268100143361 0.522861691445619 0.0235662651810808 0.0208139331792289 0.0084961295734054 0.00061249457583834 2.947 2.473 3.646 0.828 0.085 0.085 0.021 0.15 0.12679 -0.00046 -0.00039 -0.06813 -0.05715 PE
332856467 7.996 -0.000888788 -0.000615445 0.000273342 14.33 0.0213676056040839 0.0581518059455606 -0.0990046049454446 0.051838254530871 0.651507355088373 0.551899254023162 0.0238885876396411 0.0208129991663042 0.00985386606158123 -0.000538969469996431 5.969 2.897 9.59 0.377 0.249 0.047 0.015 0.074 0.74119 -0.00053 -0.0012 -0.17565 -0.40459 NoC
332856474 59.913 0.001314044 -0.000412016 -0.001726061 14.191 0.150582651022855 -0.178908699767408 0.219423791404982 -0.238193668047641 0.0540479581814039 0.969611747748535 0.0291091733009987 0.0210226887494313 0.0105681368482351 -0.000120701786087807 0.674 0.774 10.839 0.504 0.046 0.027 0.001 0.303 0.10507 -0.00102 -0.00166 -0.05832 -0.09322 PE
332856495 1.8 -0.00015678 0.000266533 0.000423313 12.156 0.00435589065840224 -0.0880011509130936 -0.100180111392477 0.163713968669557 0.364617251012576 0.0867807541290589 0.0209121633776369 -0.0208131225238525 0.00146359048571654 0.000132359547713179 1.623 1.848 10.44 0.274 0.076 0.047 0.407 0.011 0.39314 0.00037 -0.00027 0.61146 -0.51195 NoC
332856553 2.63 -0.000237046 0.000408545 0.000645591 12.846 0.0257392193851735 0.0124685733423885 0.0624216813334354 -0.105726086004002 0.0583406640796137 0.180090263139518 0.0211790797966056 0.020814061402845 0.0032655182688881 7.16332155139554e-05 2.847 3.522 2.398 0.906 0.132 0.105 0.041 0.066 0.09269 0.00051 -0.00026 0.17083 -0.0848 PE
332856838 30.216 0.017825894 0.0209561 0.003130206 14.877 0.20979499111738 0.0920557336187339 -0.0705300272290496 0.041845869647423 0.00846643299286362 0.626806598078085 0.0246356941104542 -0.0208479854436671 0.0101877504730199 0.000139437804821618 6.419 10.44 4.695 0.672 0.186 0.128 0.339 0.567 0.01815 0.00688 0.00771 0.24336 0.25243 D
332918407 16.88 -0.002399214 0.004514187 0.006913401 13.781 0.0558517624420984 -0.227355385747841 -0.445204844810983 0.0737839787383567 0.0387149897713484 0.391744282123601 0.0224233431450758 0.0208281517839628 0.00576122102752663 0.000184311776915358 4.371 5.844 14.061 0.268 0.224 0.142 0.23 0.156 0.0365 0.00475 0.00499 0.49853 0.51227 D
332918487 11.145 -0.007059096 -0.005457522 0.001601574 12.922 0.0399955060875441 0.137843991530147 -0.151719738742002 0.149231478813084 0.0145856099568599 0.161008163105903 0.0211062665014042 -0.0208130303386872 0.00202695192088065 0.000125760586021428 9.166 5.769 22.877 0.453 0.15 0.144 0.143 0.121 0.03059 -0.00141 -0.00116 -0.23061 -0.17248 D
332919383 17.744 -0.001903658 -0.000108231 0.001795427 12.05 0.0722237657861489 0.276372713407001 0.0245514807826015 0.180160957429896 0.00292458294929808 0.126854143799672 0.0209991511435255 0.0208141500624478 0.0014542562940516 5.38136187770988e-05 3.272 7.692 15.235 0.332 0.273 0.238 0.024 0.151 0.0034 0.00056 0.00029 0.05376 0.02527 D
332973390 22.149 -0.012107173 -0.011279526 0.000827647 14.761 0.057152788008309 0.506350513391971 0.0994413845650793 0.404326697253424 0.0547348973509951 0.480405612576864 0.0231682491144458 -0.0208130104412516 0.00804429468440215 0.000160684501421926 12.388 7.443 5.17 0.202 0.151 0.151 0.075 0.329 0.05525 -0.00559 -0.00541 -0.45606 -0.42765 D
332974488 24.262 0.01910738 0.009968386 -0.009138994 13.517 0.244981270264996 0.0433255111431572 0.0977126155766752 -0.133325192047237 0.00151837870862357 0.266250307350648 0.0215709259591741 0.0208175032158411 0.00361395116476704 0.000251569393192597 6.643 3.447 12.163 0.648 0.167 0.14 0.071 0.679 0.00455 -0.00702 -0.007 -0.25501 -0.24939 D
332974643 15.792 -0.003049044 -0.000984449 0.002064595 15.671 0.0277155600728531 -0.0544279473090904 -0.202404637970313 0.0370211369343493 1.47823612815058 1.08825296884875 0.0311432933300315 0.0208596620884616 0.0193958204069506 0.00142850358791158 4.046 5.37 2.847 0.226 0.032 0.028 0.018 0.105 1.5066 9e-05 -0.00011 0.02256 -0.02813 PR
333039680 32.597 -0.017860527 -0.01191169 0.005948836 15.23 0.0851424525766905 0.28344148886445 -0.0816028970537288 0.464868041135434 0.156986236771654 1.1341668668299 0.0316875428005193 0.0208741168319331 0.0201376429560334 -0.000533410571461168 8.591 2.922 1.524 0.478 0.033 0.029 0.23 0.263 0.17087 -0.00734 -0.00645 -0.43313 -0.37106 D
333039697 16.346 0.00251064 0.019952494 0.017441854 15.243 0.160643985985629 0.287158470613936 -0.184730197502901 0.228789461739535 0.0250134928748646 0.919009891498248 0.0286669031173632 0.0208746639134182 0.014816389586235 0.00050682539938407 24.076 12.413 6.194 0.378 0.307 0.157 0.377 NA 0.02411 0.01628 0.01814 0.56346 0.55237 D
343863895 2.417 -0.000206433 -0.000267834 -6.14e-05 12.504 0.013006629231342 0.0491929192685045 -0.0411307664513946 -0.041931574881258 0.0885701630750578 0.12142341838898 0.0210002818050007 -0.0208130009030298 0.0022983048058336 1.861384430768e-05 6.094 2.822 3.696 0.728 0.079 0.047 0.046 0.038 0.12352 -0.00027 -8e-05 -0.1585 -0.0441 PE
34397347 71.864 -0.00317927 -0.003179271 -1.26e-09 12.488 0.178274913307204 0.532488529897053 0.0444350768469585 0.0972327284702735 0.00255585080813677 0.330022361154444 0.021962989434387 -0.0208423055637579 0.00319001568596544 8.19031055421249e-07 3.097 13.636 2.547 0.509 0.199 0.115 0.014 0.522 0.00458 -0.00018 0.00411 -0.00507 0.1146 D
34397579 18.437 0.040752105 0.038591551 -0.002160554 9.876 0.06045943185729 0.806662764463669 0.382002837481809 0.669580306875565 0.000562693159268972 0.0516689799330311 0.0208786218322203 -0.0208129912011736 0.000393136058885801 2.98274975918389e-06 10.39 5.12 2.498 0.385 0.032 0.014 0.433 0.786 0.00051 0.02046 0.01983 0.63724 0.62345 D
34472159 18.193 -0.00673078 -0.003915626 0.002815154 13.474 0.188295291529425 0.273597599353344 -0.110413616970962 0.391338339764816 0.00582525805498493 0.441995111488173 0.0228473227313005 -0.02082859773319 0.00476836773182487 6.89391826664831e-05 4.845 2.423 6.469 0.324 0.316 0.061 0.024 0.614 0.00918 8e-05 0.00028 0.003 0.00951 D
34512046 2.697 -0.000598516 -0.000702004 -0.000103489 12.551 0.0215938805540886 -0.119655532905462 0.131438581611557 -0.0505660138710651 0.0569045640567372 0.149253151032541 0.0210669541328192 0.0208132075259345 0.00272236016544625 2.26138660579522e-05 4.171 5.644 3.272 0.805 0.166 0.065 0.069 0.052 0.07971 -0.00081 -0.00094 -0.31718 -0.3585 PE
365743773 5.642 0.00186566 0.002968569 0.001102909 13.476 0.019437555976847 0.146213213816428 0.107423098621548 0.172264799704057 0.159658831605573 0.243680275599989 0.0214361454974409 0.0208147766411372 0.00451368560449872 1.55321472412595e-05 11.414 7.468 5.47 0.238 0.085 0.065 0.643 0.036 0.20866 0.00239 0.0023 0.92055 0.92037 T1
365750395 3.617 -0.00082958 0.000676251 0.001505831 13.707 0.0189557406116491 -0.298010122023322 -0.0460735141702985 -0.0301564248484708 0.125495688010554 0.214979262899131 0.0213184388576075 0.0208132227278043 0.00382624615741634 -0.000104303746095269 4.895 7.243 3.721 0.84 0.095 0.082 0.048 0.054 0.21582 0.00011 0.00026 0.04313 0.0944 PE
365778062 6.964 -0.00027948 -0.000809124 -0.000529643 11.496 0.0315918168914387 -0.0651391492233008 0.167261530808198 -0.0874397518494837 0.0130709242242527 0.106063837410458 0.0209488005050403 -0.0207869156476806 0.00116440007912644 3.11609920160549e-05 1.349 1.474 1.224 0.929 0.126 0.083 0.025 0.058 0.01997 -0.00055 0.00032 -0.15889 0.08971 PE
365845964 9.703 -0.006941282 -0.009732269 -0.002790988 14.469 0.0438378203414882 0.0829911496075941 0.0190227246342779 0.109446425712745 0.199420608875604 0.612191120851737 0.0245335431860043 -1.45874619505298e-07 0.0110320024859991 -0.000260200068492367 21.404 5.32 3.796 0.695 0.077 0.023 0.679 0.146 0.25421 -0.0026 -0.00223 -0.44017 -0.36352 NoC
388850835 14.322 0.000588351 -0.001264352 -0.001852703 15.028 0.0212382956359382 0.0478267868981041 -0.112157217203627 0.232971142400755 1.60632083564093 0.86824853135786 0.0277269785871522 3.51926962588629e-06 0.0161011614342552 -0.00047137715879586 11.264 2.148 7.218 0.043 0.025 0.015 0.128 0.079 1.58983 -0.0013 -0.00134 -0.40198 -0.48995 R
388850911 7.898 -6.62e-05 -7.21e-06 5.89e-05 14.428 0.0136358723637366 -0.022484249647541 -0.0217589954118024 0.12547030045835 1.47768354472505 0.520113854549773 0.0235674344528974 -0.0208149549973642 0.00956751516468834 0.000423517438974841 8.417 5.47 17.058 0.159 0.033 0.028 0.025 0.048 1.599 0.00021 2e-05 0.10974 0.01427 PR
388850971 11.251 0.001736685 0.001733977 -2.71e-06 15.129 0.0219645863830433 0.14413874706247 -0.0626322918509214 0.11573556645845 1.31313333218677 0.816782073475311 0.0271247974658367 -0.0208828126866136 0.0152558014796398 -0.00061167453057287 2.098 1.049 2.423 0.243 0.039 0.033 0.01 0.115 1.14705 3e-05 -0.00041 0.00754 -0.1184 PR
388851052 43.534 -0.007196794 -0.001498003 0.005698791 14.049 0.0830288796745864 0.263229605728298 -0.288211956547357 0.404318386678694 0.0454116496613807 0.58207692996284 0.0243214327004678 -0.0208154689173863 0.00874329716659084 8.75319645592398e-05 1.898 4.57 3.497 0.209 0.13 0.086 0.07 0.202 0.02746 0.00262 0.00364 0.14614 0.19339 D
388851129 16.522 -0.020462194 -0.018663979 0.001798215 13.331 0.0641080059267998 0.467535418148092 0.230434817167006 0.232514921312257 0.0115437915122237 0.243684470455934 0.0214578173270044 -0.0208129911145197 0.00350996536545356 0.000248132963256431 10.09 4.071 2.023 0.406 0.14 0.105 0.076 0.204 0.01729 -0.00419 -0.00385 -0.3455 -0.31543 D
388917573 12.83 -0.014121317 0.005029627 0.019150944 13.276 0.0795522130351252 -0.38154842316319 0.167626011005007 0.00534991249847909 0.00586877914188988 0.21768638929033 0.0213374542609309 0.0208225051096051 0.00279572998768352 0.000258100893947066 8.017 4.995 3.122 0.654 0.136 0.124 0.08 0.253 0.01661 0.00379 0.00366 0.27237 0.26289 D
388917622 16.859 0.007552796 0.006867377 -0.000685419 14.504 0.0459901871983492 0.063566253963974 0.0516558193308052 0.206442061065168 0.127883600890353 0.514929325551976 0.0234867868018298 0.0208166109932795 0.00896180041056382 -0.000168567497877525 8.641 4.196 18.906 0.242 0.221 0.093 0.073 0.381 0.08135 7e-04 0.00163 0.07206 0.15405 D
388917845 9.1 -3.62e-06 0.002480025 0.002483641 14.882 0.0348917724533885 -0.0657641506196976 -0.101641880025132 0.1587542505106 0.232046419495542 0.548124126541272 0.0238860164356462 0.0208132793167604 0.00939214810861699 1.09139350694676e-05 2.223 2.597 4.221 0.582 0.064 0.056 0.17 0.093 0.31804 0.00307 0.00217 0.64907 0.45476 PD
388917869 2.442 -0.001876531 -0.001310455 0.000566076 12.42 0.0213613679902754 -0.0578919192314693 0.120518942826155 -0.0259816567313694 0.0529363563289465 0.142566881029683 0.0210507183592854 0.0208136017761356 0.00255230411075935 8.31295386412023e-05 13.462 6.943 4.296 0.923 0.17 0.019 0.079 0.051 0.07571 -0.00035 -0.00042 -0.1464 -0.16613 PE
388917884 8.538 -0.000520089 -0.002196415 -0.001676327 14.054 0.0184784209665778 0.086965934042801 -0.0939306740069551 0.300546929099588 0.180328865300691 0.258515506531098 0.0215615603089123 -0.0208142836845547 0.00443637639751238 -0.000397144971225671 0.574 10.839 7.143 0.112 0.092 0.028 0.509 0.045 0.13119 -0.00294 -0.00196 -0.86924 -0.72812 ME
388917910 13.885 -0.000927589 -0.001242406 -0.000314816 15.557 0.0202928156098489 -0.0531515258817453 -0.199365935420436 0.268731476995817 2.01811198196817 0.979080051384185 0.0294787369082929 0.0208812638600631 0.0178694445539289 -0.000227363958515525 2.523 5.27 1.499 0.039 0.017 0.012 0.021 0.08 1.86616 -0.00053 -0.00084 -0.15934 -0.27875 R
388917935 22.979 0.006651782 0.003982569 -0.002669213 15.632 0.036497155865487 -0.0441691990046125 -0.236643913551895 0.0775698019219799 1.84873439909696 1.59528525832205 0.0395617287886011 -0.0208601168506127 0.0281620069665145 -0.00131319405053532 11.139 1.524 3.771 0.08 0.027 0.017 0.012 0.15 1.66783 0.00064 0.00058 0.11404 0.11679 R
388917945 4.273 0.000336734 -0.000619598 -0.000956332 13.948 0.103330229090294 0.330432003424617 0.276233716746259 -0.112077844684747 0.00874070113115921 0.317142702977552 0.0218868103244781 -0.0208334126254417 0.00537331035147659 0.00024030523819718 6.369 11.464 4.521 0.963 0.129 0.068 0.05 0.255 0.02095 -0.001 -0.00105 -0.07604 -0.07733 PE
388917946 1.369 6.35e-05 0.000195837 0.000132331 12.127 0.0592208055357019 0.176177528597566 0.302094093846873 -0.207739424631471 0.00416217504562556 0.105279374909556 0.0209595020395666 0.0208130583870344 0.00179288442171632 -4.78251231328386e-06 3.946 3.147 5.295 0.98 0.135 0.087 0.008 0.117 0.0134 -6e-05 -0.00033 -0.00975 -0.04568 PE
388917998 10.642 7.47e-05 0.00120015 0.001125462 15.122 0.0208382667687201 0.000701952243768254 -0.108801367307526 0.126835864190208 1.17237383619256 0.715388643788174 0.0257990851323877 1.45713777009726e-07 0.0128142139682339 -0.000192810907570617 3.546 12.213 4.545 0.244 0.09 0.032 0.05 0.079 1.37314 0.00131 0.00103 0.35711 0.3345 PR
388918008 7.587 -0.000175589 -0.000613804 -0.000438215 14.937 0.0150663593879599 -0.0351832496293476 -0.149244448952088 0.270442750733733 1.09995344828363 0.529592504083995 0.0236700596093288 1.60237834615634e-08 0.00925064835527145 0.000261220415541885 2.572 12.612 3.097 0.275 0.103 0.064 0.04 0.058 1.01662 -0.00102 -7e-04 -0.38401 -0.29442 PR
388918012 9.042 -0.000537826 -0.001048576 -0.00051075 13.769 0.0214192880339825 0.224882067195312 -0.129647506755228 0.245316583271195 0.324393226236395 0.405754225708237 0.0225364385244648 0.020821659048835 0.00693315884303303 4.72092469987473e-05 0.949 2.098 0.475 0.18 0.124 0.076 0.058 0.085 0.37463 -0.00099 -0.00124 -0.2509 -0.30314 PE
388918017 1.703 0.000119428 0.000436186 0.000316758 11.891 0.00960043997942168 0.0344738777357518 -0.00118274161861768 0.069507837865854 0.0332350752697959 0.0536839723579525 0.0208764553435444 0.020812995388026 0.000952212208598979 6.8200716558664e-06 2.423 13.936 2.872 0.714 0.18 0.134 0.009 0.024 0.06454 0.00074 0.00042 0.5493 0.32936 PD
388918035 3.872 0.002857944 -7.22e-05 -0.002930122 14.039 0.0603891014507999 -0.0632892331341571 0.144862443566454 -0.0566456939161733 0.0228149110241836 0.272393429250463 0.0215947037464731 -0.0208142536009025 0.00491503745371169 0.000133401915674014 6.219 4.421 10.19 0.935 0.106 0.091 0.112 0.145 0.06693 7e-04 0.00028 0.10361 0.04043 PE
388918071 3.676 0.000787607 0.000146637 -0.00064097 13.346 0.0208110900328857 -0.135442447604671 -0.233866151730575 0.0823449936507805 0.100798114498974 0.213298249334954 0.0213097488545765 0.0208147063841187 0.00369301988844484 0.000275383482115643 2.847 6.144 2.398 0.7 0.236 0.093 0.051 0.045 0.11653 -0.00023 -0.00065 -0.07994 -0.22424 ME
388918089 9.983 0.017262731 0.025547931 0.008285199 14.734 0.0139461992821033 -0.00101082222863351 -0.173754217063328 0.172838905141283 1.53148063421145 0.56920618246296 0.0240355974892119 0.0208265501218289 0.0104802402305495 -0.000198847309695438 6.094 4.371 11.938 0.044 0.028 0.028 0.061 0.052 1.51074 0.00066 0.00068 0.21851 0.25962 NoC
388918129 11.776 0.006298138 0.006533474 0.000235337 12.65 0.177902725132834 0.0719345393107383 0.312929475222781 -0.508204882317504 0.00176025731418129 0.193326398315314 0.021243681704753 0.0208209302713024 0.00321398242998239 0.000108328123048729 7.243 14.111 5.02 0.872 0.233 0.095 0.005 0.488 0.01062 0.00297 0.00417 0.15283 0.17955 D
388918464 1.904 0.000793302 0.000587135 -0.000206167 11.775 0.0120676808459828 0.245181078709179 -0.134761371801301 0.0569685915949461 0.0387489581677003 0.0803602000586982 0.0209099789368056 0.0208130947104174 0.00118730697280078 0.000115819742796397 1.573 0.774 3.022 0.433 0.224 0.056 0.022 0.046 0.0708 -3e-05 -0.00024 -0.01586 -0.11922 PAC
388935182 13.921 0.004626229 0.008546171 0.003919942 14.27 0.119562590157778 0.0526452030066378 0.0509459043022841 0.143797767090451 0.00763255536210124 0.328998986859612 0.0219711636134145 0.0208336757095608 0.00526751088629496 0.000347018557220302 13.312 6.394 4.545 0.592 0.171 0.096 0.239 0.473 0.01079 0.00585 0.00636 0.33407 0.34191 D
388935265 198.427 0.009149652 0.03750926 0.028359608 14.258 0.442120506733105 0.304506673688314 0.0949784190738985 0.0607652685875781 0.00197480103240593 0.636152347353153 0.0247962216248457 0.0208776513596887 0.00717656807967426 -0.000342582836519334 11.264 4.321 3.022 0.131 0.126 0.125 0.598 0.694 0.00286 0.04389 0.04699 0.66833 0.66349 D
388935312 52.312 -0.027979452 -0.003186328 0.024793124 13.155 0.467962815285109 -0.105206620941333 -0.272114440323895 0.0387145243758848 0.00318189126780748 0.817086980568724 0.0269818076498996 -0.0208357946674626 0.00475966228284275 -6.57861947876981e-05 7.642 15.934 3.696 0.679 0.362 0.185 0.132 1.256 0.00702 -0.00448 -0.00435 -0.07095 -0.06715 D
388935342 16.323 -0.004445123 -0.006435619 -0.001990497 14.761 0.0760566626020249 0.448957098945677 -0.0455346919300081 0.0951518455942684 0.0519941071844786 0.630784254109923 0.0247222306668438 -0.0208130105964284 0.00997264021403765 0.00060543229177501 2.123 3.197 2.697 0.373 0.089 0.077 0.063 0.206 0.09335 -0.00181 -0.00152 -0.16418 -0.11673 D
388935392 18.928 0.004087404 0.005249354 0.00116195 13.683 0.0499830318514244 0.119029344000414 -0.203659948980545 0.348923876107338 0.0315438623812238 0.302420505882061 0.0218237498657036 0.0208440167809077 0.00453967968899693 0.000133789377090743 4.595 7.642 15.21 0.183 0.128 0.116 0.102 0.162 0.04375 0.0019 0.00265 0.23093 0.30435 D
388935416 5.877 0.00056892 0.000312032 -0.000256888 12.432 0.0630162879991158 0.244919192379615 -0.237011138993523 -0.0689690891188414 0.00468915221693329 0.147435081504286 0.0210621263319807 0.0208149686874366 0.00252300981338571 1.87001261604536e-05 12.612 5.744 3.871 0.455 0.291 0.081 0.132 0.235 0.00642 -0.00055 -0.00129 -0.05822 -0.12006 D
388935421 3.066 -0.00051693 0.00020922 0.00072615 13.571 0.00909992092933888 -0.0444860828455072 -0.108422446516483 0.147452627420878 0.461033641418477 0.198105219806382 0.0212579932219998 -0.0208130337381361 0.00353100804811923 8.30259046136206e-05 2.697 1.324 3.272 0.459 0.266 0.077 0.008 0.028 0.64399 0.00054 0.00022 0.37158 0.15837 PE
388935441 9.262 -0.001106505 -0.000785246 0.000321259 14.564 0.0296825073929851 -0.0502217800029899 -0.128867680196134 -0.0481635139971587 0.199616049217981 0.40934007969619 0.0225673214200537 0.0208164758014693 0.00732130469391556 -3.20907663979852e-05 3.447 24.251 6.219 0.346 0.198 0.131 0.198 0.069 0.28585 0.00184 0.00102 0.43364 0.24239 NoC
388935443 8.058 0.00268525 -0.001741251 -0.0044265 12.988 0.0716659544541182 0.245996889341786 0.0595183134407014 0.197623804587719 0.00758425761743912 0.200401799864517 0.0212694268223825 -0.0208164479799746 0.00333525207861918 4.86239326171756e-05 8.217 15.385 4.321 0.547 0.238 0.191 0.04 0.159 0.01068 -0.0023 -0.00264 -0.2241 -0.24841 D
388935454 13.572 -0.000292309 -0.000102531 0.000189778 15.488 0.0252854765955029 0.00732690454296739 -0.087876835161682 0.188636467545994 1.50341327258882 0.990201330172844 0.0295236818250757 0.0208876482365796 0.0172162233174014 -0.000324766052358427 2.148 1.873 2.498 0.206 0.03 0.021 0 0.099 1.58377 0.00015 -0.00012 0.03955 -0.03413 PR
388935461 2.866 0.003841516 -0.001272164 -0.00511368 12.85 0.0746339697715827 0.0810590097665693 0.325387559770086 -0.129479396700737 0.0105164429073608 0.213640657248869 0.0213146879031809 0.0208131104742611 0.00374085082592046 2.6876398901976e-05 7.767 16.434 5.07 0.99 0.088 0.088 0.049 0.156 0.01823 0.00041 -3e-05 0.05268 -0.00374 PE
388935471 16.948 -0.00025854 -0.000935329 -0.000676789 15.288 0.0273088035210278 0.012958488883959 -0.207164759555528 -0.0199892213378294 1.81962552020332 1.21240483298956 0.0330415383082139 0.0208795366075642 0.0201129703481602 -0.000203390672410819 1.923 0.949 0.824 0.108 0.012 0.01 0.032 0.09 1.68428 -0.00079 -0.00112 -0.18969 -0.30509 PR
388935505 3.732 6.63e-05 -0.000520568 -0.000586912 13.535 0.0787216927757326 0.122738513197324 -0.231629983326974 -0.293272338265803 0.00803307800864816 0.200601137818368 0.0212624806658752 -0.020813105139042 0.00367568511777172 -3.57207662773362e-05 9.865 4.77 2.523 0.837 0.272 0.012 0.144 0.184 0.03335 0.00058 1e-05 0.06853 0.00152 PE
388935524 8.01 -0.005053878 -0.007060265 -0.002006387 12.68 0.0303051935294815 0.118668093933078 0.164903123086613 -0.1811048516154 0.00289790362947114 0.0443536357325634 0.0208725780381316 -0.0208132039815185 0.000765019781674425 -3.58567874698679e-05 10.839 7.168 1.773 0.146 0.047 0.03 0.869 0.032 0.00425 -0.00329 -0.00308 -0.95754 -0.94161 PC
388935526 6.75 0.000314763 -0.003683697 -0.003998459 15.051 0.0327867041162894 0.068865834559757 -0.0280074585054919 -0.197232921576163 0.00110002591357518 0.0301579933060571 0.0208434121304689 -0.0208135808171465 0.000566117828956436 -3.81619468647898e-06 11.189 7.268 5.47 0.23 0.061 0.05 0.817 0.031 0.0021 -0.00366 -0.00357 -0.99237 -0.99216 T1
388935535 3.522 -3.85e-07 -0.001298832 -0.001298447 13.559 0.00982886155416916 0.0762098173709281 -0.185897177223589 0.142609276984182 0.446974598399488 0.213121577003261 0.0213170165082186 0.020813029443946 0.00378034002971539 -0.000127539732117654 7.667 5.17 11.688 0.548 0.08 0.074 0.127 0.035 0.43383 -0.00069 -9e-04 -0.46544 -0.56833 PC
388935558 12.676 0.000665168 -0.000101995 -0.000767163 15.141 0.0243428000256467 0.0309739638021912 -0.0160246439382716 0.103693025674489 1.56956281557619 0.96407975491736 0.0290288224659708 0.0208325635281196 0.0171582733065456 -0.000655778913253968 2.248 4.271 1.973 0.15 0.018 0.015 0.034 0.091 1.6136 -0.00058 -0.00061 -0.1676 -0.17877 PR
388935582 4.025 0.001330835 0.000199327 -0.001131508 13.657 0.00760591914307344 -0.00556558942203892 -0.10705088546264 0.119496572945137 1.13926313315151 0.256735415192543 0.0215282620001031 0.0208171869076592 0.00485085303312438 1.7067741152843e-05 4.371 9.041 3.397 0.201 0.091 0.063 0.043 0.027 1.16858 -0.00012 -0.00056 -0.10881 -0.46953 PR
388935622 80.889 0.010832515 0.013845891 0.003013377 12.213 0.292643182343004 0.335458470928888 -0.0228367889721296 -0.100134635993285 0.00253678404731247 0.484087137183674 0.0232231265486883 -0.0208490772022192 0.00253229439362812 -0.000231446585528872 2.498 2.947 8.267 0.35 0.229 0.115 0.028 0.752 0.00483 0.01094 0.01083 0.24704 0.23856 D
388935799 21.285 -0.00156136 0.002082562 0.003643922 15.197 0.0980815254812308 -0.167258792652512 0.0891078226079301 0.167891608581198 0.0810211283150482 0.875644819582423 0.0279749853156497 -0.0208266018195986 0.0156340244928375 -0.000326358589398446 7.617 15.534 5.42 0.619 0.32 0.146 0.047 0.31 0.1149 0.00157 0.00179 0.12246 0.12803 D
39299200 1.554 0.000591537 0.000634387 4.29e-05 12.491 0.00851724396289025 0.0878808348579227 -0.109319621812946 -0.0199108796714778 0.077271819052296 0.0736168309290606 0.0208964814248557 -0.0208129939308247 0.0012924373529426 -1.44370209849143e-05 2.173 1.049 2.498 0.553 0.111 0.091 0.082 0.023 0.04538 0.00189 0.00036 0.89342 0.32657 PAC
39470419 0.906 0.00045722 0.000127665 -0.000329556 11.758 0.00559423444457855 -0.0540918268491203 -0.0861777379714962 -0.0637237873703481 0.0918859530624771 0.0508884871200259 0.0208747522939045 0.020813360732357 0.000872402100668523 -4.31088832542059e-05 1.374 1.274 1.524 0.755 0.103 0.071 0.012 0.019 0.18829 0.00026 1e-05 0.34318 0.00822 PAC
